Variable,Unit,Country,Year,Value,Flags
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2005",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2006",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2007",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2008",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2009",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2010",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2011",93,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Estonia","2012",94,
"Measles","% of children immunised","Estonia","1993",74,
"Measles","% of children immunised","Estonia","1994",76,
"Measles","% of children immunised","Estonia","1995",81,
"Measles","% of children immunised","Estonia","1996",86,
"Measles","% of children immunised","Estonia","1997",88,
"Measles","% of children immunised","Estonia","1998",89,
"Measles","% of children immunised","Estonia","1999",92,
"Measles","% of children immunised","Estonia","2000",93,
"Measles","% of children immunised","Estonia","2001",95,
"Measles","% of children immunised","Estonia","2002",95,
"Measles","% of children immunised","Estonia","2003",95,
"Measles","% of children immunised","Estonia","2004",96,
"Measles","% of children immunised","Estonia","2005",96,
"Measles","% of children immunised","Estonia","2006",96,
"Measles","% of children immunised","Estonia","2007",96,
"Measles","% of children immunised","Estonia","2008",95,
"Measles","% of children immunised","Estonia","2009",95,
"Measles","% of children immunised","Estonia","2010",95,
"Measles","% of children immunised","Estonia","2011",94,
"Measles","% of children immunised","Estonia","2012",94,
"Influenza","% of population aged 65 years and over","Estonia","2008",1.1,
"Influenza","% of population aged 65 years and over","Estonia","2009",1.4,
"Influenza","% of population aged 65 years and over","Estonia","2010",1.1,
"Influenza","% of population aged 65 years and over","Estonia","2011",0.9,
"Influenza","% of population aged 65 years and over","Estonia","2012",0.9,
"Hepatitis B","% of children immunised","Israel","1992",92,
"Hepatitis B","% of children immunised","Israel","1993",92,
"Hepatitis B","% of children immunised","Israel","1994",92,
"Hepatitis B","% of children immunised","Israel","1995",93,
"Hepatitis B","% of children immunised","Israel","1996",96,
"Hepatitis B","% of children immunised","Israel","1997",97,
"Hepatitis B","% of children immunised","Israel","1998",97,
"Hepatitis B","% of children immunised","Israel","1999",97,
"Hepatitis B","% of children immunised","Israel","2000",97,
"Hepatitis B","% of children immunised","Israel","2001",96,
"Hepatitis B","% of children immunised","Israel","2002",98,
"Hepatitis B","% of children immunised","Israel","2003",95,
"Hepatitis B","% of children immunised","Israel","2004",99,
"Hepatitis B","% of children immunised","Israel","2005",96,
"Hepatitis B","% of children immunised","Israel","2006",94,
"Hepatitis B","% of children immunised","Israel","2007",97,
"Hepatitis B","% of children immunised","Israel","2008",96,
"Hepatitis B","% of children immunised","Israel","2009",99,
"Hepatitis B","% of children immunised","Israel","2010",97,
"Hepatitis B","% of children immunised","Israel","2011",97,
"Hepatitis B","% of children immunised","Israel","2012",97,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1980",84,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1981",91,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1982",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1983",89,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1984",87,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1985",85,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1986",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1987",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1988",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1989",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1990",93,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1991",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1992",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1993",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1994",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1995",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1996",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1997",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1998",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","1999",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2000",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2001",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2002",97,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2003",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2004",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2005",93,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2006",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2007",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2008",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2009",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2010",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2011",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Israel","2012",94,
"Measles","% of children immunised","Israel","1980",81,
"Measles","% of children immunised","Israel","1981",83,
"Measles","% of children immunised","Israel","1982",88,
"Measles","% of children immunised","Israel","1983",85,
"Measles","% of children immunised","Israel","1984",85,
"Measles","% of children immunised","Israel","1985",85,
"Measles","% of children immunised","Israel","1986",88,
"Measles","% of children immunised","Israel","1987",88,
"Measles","% of children immunised","Israel","1988",86,
"Measles","% of children immunised","Israel","1989",88,
"Measles","% of children immunised","Israel","1990",91,
"Measles","% of children immunised","Israel","1991",94,
"Measles","% of children immunised","Israel","1992",94,
"Measles","% of children immunised","Israel","1993",92,
"Measles","% of children immunised","Israel","1994",92,
"Measles","% of children immunised","Israel","1995",93,
"Measles","% of children immunised","Israel","1996",96,
"Measles","% of children immunised","Israel","1997",97,
"Measles","% of children immunised","Israel","1998",97,
"Measles","% of children immunised","Israel","1999",97,
"Measles","% of children immunised","Israel","2000",97,
"Measles","% of children immunised","Israel","2001",96,
"Measles","% of children immunised","Israel","2002",98,
"Measles","% of children immunised","Israel","2003",95,
"Measles","% of children immunised","Israel","2004",97,
"Measles","% of children immunised","Israel","2005",94,
"Measles","% of children immunised","Israel","2006",96,
"Measles","% of children immunised","Israel","2007",97,
"Measles","% of children immunised","Israel","2008",98,
"Measles","% of children immunised","Israel","2009",98,
"Measles","% of children immunised","Israel","2010",96,
"Measles","% of children immunised","Israel","2011",96,
"Measles","% of children immunised","Israel","2012",96,
"Influenza","% of population aged 65 years and over","Israel","2000",44.7,
"Influenza","% of population aged 65 years and over","Israel","2002",45,
"Influenza","% of population aged 65 years and over","Israel","2003",43.9,
"Influenza","% of population aged 65 years and over","Israel","2004",48.1,
"Influenza","% of population aged 65 years and over","Israel","2005",50.5,
"Influenza","% of population aged 65 years and over","Israel","2006",46.3,
"Influenza","% of population aged 65 years and over","Israel","2007",51.9,
"Influenza","% of population aged 65 years and over","Israel","2008",56.8,
"Influenza","% of population aged 65 years and over","Israel","2009",56.7,
"Influenza","% of population aged 65 years and over","Israel","2010",57.2,
"Influenza","% of population aged 65 years and over","Israel","2011",61,
"Influenza","% of population aged 65 years and over","Israel","2012",57.6,
"Influenza","% of population aged 65 years and over","Israel","2013",61.2,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1992",98,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1993",98,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1994",98,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1995",98,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1996",98,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1997",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1998",91,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","1999",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2000",91,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2001",92,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2002",93,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2003",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2004",94,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2005",95,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2006",97,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2007",97,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2008",97,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2009",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2010",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2011",96,
"Diphtheria, Tetanus, Pertussis","% of children immunised","Slovenia","2012",96,
"Measles","% of children immunised","Slovenia","1992",90,
"Measles","% of children immunised","Slovenia","1993",90,
"Measles","% of children immunised","Slovenia","1994",91,
"Measles","% of children immunised","Slovenia","1995",93,
"Measles","% of children immunised","Slovenia","1996",93,
"Measles","% of children immunised","Slovenia","1997",82,
"Measles","% of children immunised","Slovenia","1998",93,
"Measles","% of children immunised","Slovenia","1999",98,
"Measles","% of children immunised","Slovenia","2000",95,
"Measles","% of children immunised","Slovenia","2001",94,
"Measles","% of children immunised","Slovenia","2002",93,
"Measles","% of children immunised","Slovenia","2003",94,
"Measles","% of children immunised","Slovenia","2004",94,
"Measles","% of children immunised","Slovenia","2005",94,
"Measles","% of children immunised","Slovenia","2006",96,
"Measles","% of children immunised","Slovenia","2007",96,
"Measles","% of children immunised","Slovenia","2008",96,
"Measles","% of children immunised","Slovenia","2009",95,
"Measles","% of children immunised","Slovenia","2010",95,
"Measles","% of children immunised","Slovenia","2011",96,
"Measles","% of children immunised","Slovenia","2012",95,
"Influenza","% of population aged 65 years and over","Slovenia","2000",35,
"Influenza","% of population aged 65 years and over","Slovenia","2001",29,
"Influenza","% of population aged 65 years and over","Slovenia","2002",26,
